# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 11 05:36:40 2015
#
# CONSTRAINT:  where (koi_disposition like 'CONFIRMED'
# CONSTRAINT:  )
# CONSTRAINT:  order by rowid asc, koi_period desc
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
rowid	kepler_name	koi_disposition	koi_period	koi_period_err1	koi_period_err2	koi_prad	koi_prad_err1	koi_prad_err2	koi_teq	koi_teq_err1	koi_teq_err2	koi_steff	koi_steff_err1	koi_steff_err2	koi_slogg	koi_slogg_err1	koi_slogg_err2	koi_srad	koi_srad_err1	koi_srad_err2
2962	Kepler-132 b	CONFIRMED	6.178282550	3.8800000e-05	-3.8800000e-05	1.04	1.900e-01	-1.100e-01	1055.0			5921.00	114.00	-117.00	4.363	0.105	-0.138	1.0450	0.1860	-0.1160
2967	Kepler-98 b	CONFIRMED	1.541676628	1.2040000e-06	-1.2040000e-06	1.82	2.400e-01	-7.000e-02	1437.0			5580.00	101.00	-109.00	4.538	0.017	-0.112	0.8860	0.1170	-0.0340
2978	Kepler-130 c	CONFIRMED	27.508675190	2.0530000e-05	-2.0530000e-05	2.85	8.000e-02	-9.000e-02	660.0			5884.00	75.00	-75.00	4.305	0.019	-0.019	1.1270	0.0330	-0.0330
2985	Kepler-176 d	CONFIRMED	25.752600280	6.3900000e-05	-6.3900000e-05	2.90	1.050e+00	-3.000e-01	539.0			5229.00	178.00	-137.00	4.470	0.085	-0.269	0.8770	0.3180	-0.0890
2988	Kepler-177 c	CONFIRMED	49.411175820	6.3120000e-05	-6.3120000e-05	7.48	3.910e+00	-7.600e-01	545.0			6220.00	156.00	-207.00	4.414	0.061	-0.319	1.0660	0.5570	-0.1080
2989	Kepler-177 b	CONFIRMED	36.856800800	1.6230000e-04	-1.6230000e-04	3.62	1.890e+00	-3.700e-01	601.0			6220.00	156.00	-207.00	4.414	0.061	-0.319	1.0660	0.5570	-0.1080
2990	Kepler-189 b	CONFIRMED	10.399901940	4.9840000e-05	-4.9840000e-05	1.33	2.900e-01	-1.000e-01	677.0			5228.00	175.00	-137.00	4.600	0.028	-0.132	0.7550	0.1630	-0.0560
2997	Kepler-39 b	CONFIRMED	21.087194220	6.0610000e-06	-6.0610000e-06	14.77	3.030e+00	-2.960e+00	873.0			6266.00	126.00	-134.00	4.101	0.161	-0.120	1.5220	0.3130	-0.3050
2999	Kepler-20 e	CONFIRMED	6.098536720	2.8380000e-05	-2.8380000e-05	0.82	1.500e-01	-6.000e-02	927.0			5465.00	110.00	-96.00	4.449	0.075	-0.130	0.9250	0.1630	-0.0730
3004	Kepler-166 b	CONFIRMED	7.650241916	6.4490000e-06	-6.4490000e-06	2.39	7.300e-01	-1.900e-01	780.0			5413.00	173.00	-143.00	4.590	0.032	-0.178	0.7590	0.2350	-0.0580
3007	Kepler-65 c	CONFIRMED	5.859938722	2.6140000e-06	-2.6140000e-06	2.55	4.000e-02	-4.000e-02	1236.0			6169.00	50.00	-50.00	4.236	0.022	-0.022	1.4240	0.0240	-0.0240
3011	Kepler-190 b	CONFIRMED	2.020001021	2.5490000e-06	-2.5490000e-06	1.43	3.500e-01	-1.100e-01	1186.0			5239.00	171.00	-135.00	4.585	0.026	-0.159	0.7850	0.1940	-0.0560
3012	Kepler-190 c	CONFIRMED	3.763042361	5.8220000e-06	-5.8220000e-06	1.46	3.600e-01	-1.000e-01	964.0			5239.00	171.00	-135.00	4.585	0.026	-0.159	0.7850	0.1940	-0.0560
3021	Kepler-166 c	CONFIRMED	34.259513720	7.2790000e-05	-7.2790000e-05	2.49	7.700e-01	-1.900e-01	473.0			5413.00	173.00	-143.00	4.590	0.032	-0.178	0.7590	0.2350	-0.0580
3025	Kepler-178 b	CONFIRMED	9.576664980	1.1080000e-05	-1.1080000e-05	2.83	1.010e+00	-4.900e-01	881.0			5675.00	160.00	-139.00	4.338	0.161	-0.231	1.0420	0.3720	-0.1800
3026	Kepler-178 d	CONFIRMED	96.678192600	2.8020000e-04	-2.8020000e-04	3.43	1.220e+00	-6.000e-01	408.0			5675.00	160.00	-139.00	4.338	0.161	-0.231	1.0420	0.3720	-0.1800
3027	Kepler-178 c	CONFIRMED	20.552807930	3.5130000e-05	-3.5130000e-05	2.94	1.040e+00	-5.100e-01	683.0			5675.00	160.00	-139.00	4.338	0.161	-0.231	1.0420	0.3720	-0.1800
3034	Kepler-191 c	CONFIRMED	17.738520540	6.5770000e-05	-6.5770000e-05	2.11	5.600e-01	-1.500e-01	578.0			5275.00	176.00	-139.00	4.590	0.024	-0.173	0.7870	0.2080	-0.0550
3035	Kepler-191 b	CONFIRMED	9.939678570	5.3630000e-05	-5.3630000e-05	1.34	3.500e-01	-9.000e-02	701.0			5275.00	176.00	-139.00	4.590	0.024	-0.173	0.7870	0.2080	-0.0550
3036	Kepler-40 b	CONFIRMED	6.873165232	2.0450000e-06	-2.0450000e-06	13.80	1.030e+00	-1.160e+00	1482.0			6490.00	113.00	-147.00	3.942	0.048	-0.056	2.1790	0.1630	-0.1830
3040	Kepler-153 b	CONFIRMED	18.870215660	2.7570000e-05	-2.7570000e-05	2.87	1.400e+00	-3.700e-01	621.0			5402.00	184.00	-144.00	4.452	0.108	-0.333	0.8650	0.4210	-0.1110
3041	Kepler-20 f	CONFIRMED	19.577628600	1.2400000e-04	-1.2400000e-04	0.99	1.800e-01	-8.000e-02	628.0			5465.00	110.00	-96.00	4.449	0.075	-0.130	0.9250	0.1630	-0.0730
3049	Kepler-65 b	CONFIRMED	2.154909039	1.8410000e-06	-1.8410000e-06	1.50	3.000e-02	-2.000e-02	1726.0			6169.00	50.00	-50.00	4.236	0.022	-0.022	1.4240	0.0240	-0.0240
3051	Kepler-179 c	CONFIRMED	6.400147394	8.8520000e-06	-8.8520000e-06	2.26	5.100e-01	-1.700e-01	807.0			5294.00	170.00	-137.00	4.599	0.027	-0.141	0.7610	0.1710	-0.0560
3053	Kepler-192 b	CONFIRMED	9.926725140	1.2140000e-05	-1.2140000e-05	2.20	7.400e-01	-1.700e-01	747.0			5543.00	148.00	-142.00	4.568	0.030	-0.219	0.8130	0.2730	-0.0650
3054	Kepler-192 c	CONFIRMED	21.223472960	5.1630000e-05	-5.1630000e-05	2.27	7.600e-01	-1.800e-01	580.0			5543.00	148.00	-142.00	4.568	0.030	-0.219	0.8130	0.2730	-0.0650
3057	Kepler-153 c	CONFIRMED	46.902511200	1.6020000e-04	-1.6020000e-04	2.50	1.210e+00	-3.200e-01	458.0			5402.00	184.00	-144.00	4.452	0.108	-0.333	0.8650	0.4210	-0.1110
3064	Kepler-167 b	CONFIRMED	4.393156523	5.7320000e-06	-5.7320000e-06	1.71	2.570e+00	-1.600e-01	899.0			4978.00	151.00	-130.00	4.511	0.069	-0.778	0.8080	1.2160	-0.0740
3065	Kepler-102 e	CONFIRMED	16.145690772	6.6450000e-06	-6.6450000e-06	2.52	1.000e-01	-1.400e-01	549.0			4812.00	101.00	-93.00	4.548	0.042	-0.019	0.7550	0.0310	-0.0420
3067	Kepler-179 b	CONFIRMED	2.735903375	4.7970000e-06	-4.7970000e-06	1.58	3.600e-01	-1.100e-01	1072.0			5294.00	170.00	-137.00	4.599	0.027	-0.141	0.7610	0.1710	-0.0560
3076	Kepler-89 d	CONFIRMED	22.342969585	3.3130000e-06	-3.3130000e-06	9.77	2.030e+00	-1.500e+00	767.0			6098.00	101.00	-127.00	4.247	0.130	-0.137	1.2970	0.2700	-0.1990
3077	Kepler-193 b	CONFIRMED	11.388399710	3.5100000e-05	-3.5100000e-05	2.44	1.330e+00	-2.800e-01	917.0			6343.00	152.00	-244.00	4.411	0.056	-0.323	1.1370	0.6180	-0.1300
3082	Kepler-155 b	CONFIRMED	5.931192939	5.0170000e-06	-5.0170000e-06	1.95	2.500e-01	-2.600e-01	562.0			3985.00	251.00	-64.00	4.721	0.084	-0.084	0.5400	0.0700	-0.0700
3083	Kepler-10 b	CONFIRMED	0.837491331	2.7200000e-07	-2.7200000e-07	1.45	3.000e-02	-3.000e-02	1968.0			5627.00	44.00	-44.00	4.342	0.030	-0.030	1.0560	0.0210	-0.0210
3084	Kepler-167 c	CONFIRMED	7.406107750	1.5270000e-05	-1.5270000e-05	1.76	2.640e+00	-1.700e-01	755.0			4978.00	151.00	-130.00	4.511	0.069	-0.778	0.8080	1.2160	-0.0740
3092	Kepler-4 b	CONFIRMED	3.213668628	1.1220000e-06	-1.1220000e-06	4.14	1.100e-01	-1.100e-01	1507.0			5781.00	76.00	-76.00	4.105	0.010	-0.010	1.5330	0.0400	-0.0400
3093	Kepler-65 d	CONFIRMED	8.131224840	1.3450000e-05	-1.3450000e-05	1.76	3.000e-02	-3.000e-02	1109.0			6169.00	50.00	-50.00	4.236	0.022	-0.022	1.4240	0.0240	-0.0240
3094	Kepler-180 c	CONFIRMED	41.885483400	1.4830000e-04	-1.4830000e-04	2.69	9.600e-01	-4.300e-01	540.0			5735.00	159.00	-148.00	4.356	0.143	-0.235	1.0280	0.3690	-0.1640
3095	Kepler-180 b	CONFIRMED	13.817318170	9.9700000e-05	-9.9700000e-05	1.51	5.400e-01	-2.400e-01	781.0			5735.00	159.00	-148.00	4.356	0.143	-0.235	1.0280	0.3690	-0.1640
3096	Kepler-194 d	CONFIRMED	52.814728400	3.4670000e-04	-3.4670000e-04	2.41	9.000e-01	-2.900e-01	516.0			6085.00	163.00	-186.00	4.417	0.080	-0.265	1.0050	0.3750	-0.1200
3097	Kepler-195 b	CONFIRMED	8.307844980	1.1620000e-05	-1.1620000e-05	2.22	5.300e-01	-1.700e-01	753.0			5324.00	169.00	-140.00	4.585	0.026	-0.156	0.7910	0.1890	-0.0600
3098	Kepler-195 c	CONFIRMED	34.096229500	2.1180000e-04	-2.1180000e-04	1.76	4.200e-01	-1.400e-01	470.0			5324.00	169.00	-140.00	4.585	0.026	-0.156	0.7910	0.1890	-0.0600
3101	Kepler-155 c	CONFIRMED	52.661583600	1.2800000e-04	-1.2800000e-04	1.76	2.300e-01	-2.300e-01	271.0			3985.00	251.00	-64.00	4.721	0.084	-0.084	0.5400	0.0700	-0.0700
3103	Kepler-156 c	CONFIRMED	15.906864370	2.4810000e-05	-2.4810000e-05	2.51	4.100e-01	-1.900e-01	579.0			5075.00	162.00	-131.00	4.569	0.034	-0.098	0.7690	0.1250	-0.0600
3104	Kepler-156 b	CONFIRMED	4.973451411	4.7400000e-06	-4.7400000e-06	2.51	4.000e-01	-2.000e-01	853.0			5075.00	162.00	-131.00	4.569	0.034	-0.098	0.7690	0.1250	-0.0600
3108	Kepler-168 c	CONFIRMED	13.193209200	3.0490000e-05	-3.0490000e-05	2.79	1.540e+00	-3.100e-01	870.0			6251.00	170.00	-208.00	4.378	0.075	-0.316	1.1190	0.6210	-0.1240
3109	Kepler-102 d	CONFIRMED	10.311737520	1.0280000e-05	-1.0280000e-05	1.40	5.000e-02	-8.000e-02	638.0			4812.00	101.00	-93.00	4.548	0.042	-0.019	0.7550	0.0310	-0.0420
3110	Kepler-168 b	CONFIRMED	4.425346210	1.6650000e-05	-1.6650000e-05	1.54	8.600e-01	-1.700e-01	1252.0			6251.00	170.00	-208.00	4.378	0.075	-0.316	1.1190	0.6210	-0.1240
3111	Kepler-181 c	CONFIRMED	4.302143627	4.7210000e-06	-4.7210000e-06	2.08	5.300e-01	-1.500e-01	927.0			5324.00	170.00	-135.00	4.597	0.027	-0.155	0.7610	0.1930	-0.0550
3112	Kepler-181 b	CONFIRMED	3.137848829	7.8020000e-06	-7.8020000e-06	1.33	3.400e-01	-1.000e-01	1031.0			5324.00	170.00	-135.00	4.597	0.027	-0.155	0.7610	0.1930	-0.0550
3115	Kepler-182 c	CONFIRMED	20.684223110	5.1990000e-05	-5.1990000e-05	3.69	2.220e+00	-4.300e-01	742.0			6215.00	163.00	-195.00	4.397	0.062	-0.343	1.1450	0.6890	-0.1320
3116	Kepler-193 c	CONFIRMED	50.698444800	2.2450000e-04	-2.2450000e-04	2.85	1.560e+00	-3.200e-01	558.0			6343.00	152.00	-244.00	4.411	0.056	-0.323	1.1370	0.6180	-0.1300
3121	Kepler-157 c	CONFIRMED	13.540568740	3.5030000e-05	-3.5030000e-05	2.33	9.600e-01	-2.000e-01	762.0			5988.00	149.00	-177.00	4.507	0.038	-0.299	0.9340	0.3870	-0.0800
3122	Kepler-157 b	CONFIRMED	1.732345491	3.2870000e-06	-3.2870000e-06	1.27	5.300e-01	-1.100e-01	1512.0			5988.00	149.00	-177.00	4.507	0.038	-0.299	0.9340	0.3870	-0.0800
3128	Kepler-80 b	CONFIRMED	7.053514449	6.1130000e-06	-6.1130000e-06	2.21	2.700e-01	-2.700e-01	547.0			4040.00	64.00	-175.00	4.697	0.074	-0.074	0.5700	0.0700	-0.0700
3129	Kepler-80 c	CONFIRMED	9.521650159	9.3870000e-06	-9.3870000e-06	2.27	2.800e-01	-2.800e-01	495.0			4040.00	64.00	-175.00	4.697	0.074	-0.074	0.5700	0.0700	-0.0700
3130	Kepler-80 d	CONFIRMED	3.072149196	5.7120000e-06	-5.7120000e-06	1.34	1.600e-01	-1.600e-01	722.0			4040.00	64.00	-175.00	4.697	0.074	-0.074	0.5700	0.0700	-0.0700
3131	Kepler-80 e	CONFIRMED	4.645397088	9.8200000e-06	-9.8200000e-06	1.37	1.700e-01	-1.700e-01	629.0			4040.00	64.00	-175.00	4.697	0.074	-0.074	0.5700	0.0700	-0.0700
3132	Kepler-182 b	CONFIRMED	9.825784350	3.7190000e-05	-3.7190000e-05	2.73	1.640e+00	-3.200e-01	950.0			6215.00	163.00	-195.00	4.397	0.062	-0.343	1.1450	0.6890	-0.1320
3135	Kepler-22 b	CONFIRMED	289.864456000	1.2890000e-03	-1.2890000e-03	2.17	5.000e-02	-4.000e-02	267.0			5642.00	50.00	-50.00	4.443	0.028	-0.028	0.9790	0.0200	-0.0200
3140	Kepler-194 c	CONFIRMED	17.307976250	5.2550000e-05	-5.2550000e-05	2.60	9.600e-01	-3.100e-01	748.0			6085.00	163.00	-186.00	4.417	0.080	-0.265	1.0050	0.3750	-0.1200
3141	Kepler-89 c	CONFIRMED	10.423677765	7.1630000e-06	-7.1630000e-06	3.66	7.600e-01	-5.600e-01	989.0			6098.00	101.00	-127.00	4.247	0.130	-0.137	1.2970	0.2700	-0.1990
3142	Kepler-194 b	CONFIRMED	2.092269993	6.3080000e-06	-6.3080000e-06	1.48	5.500e-01	-1.800e-01	1514.0			6085.00	163.00	-186.00	4.417	0.080	-0.265	1.0050	0.3750	-0.1200
3143	Kepler-10 c	CONFIRMED	45.294317170	5.2830000e-05	-5.2830000e-05	2.28	5.000e-02	-4.000e-02	521.0			5627.00	44.00	-44.00	4.342	0.030	-0.030	1.0560	0.0210	-0.0210
3145	Kepler-158 b	CONFIRMED	16.709206920	3.6340000e-05	-3.6340000e-05	2.53	2.400e-01	-2.400e-01	500.0			4621.00	140.00	-125.00	4.605	0.051	-0.032	0.6680	0.0620	-0.0630
3146	Kepler-158 c	CONFIRMED	28.551568680	9.6000000e-05	-9.6000000e-05	1.90	1.800e-01	-1.800e-01	418.0			4621.00	140.00	-125.00	4.605	0.051	-0.032	0.6680	0.0620	-0.0630
3148	Kepler-159 b	CONFIRMED	10.139618410	1.3680000e-05	-1.3680000e-05	1.87	2.300e-01	-2.200e-01	447.0			3894.00	67.00	-98.00	4.756	0.072	-0.072	0.5000	0.0600	-0.0600
3149	Kepler-159 c	CONFIRMED	43.586426090	7.3780000e-05	-7.3780000e-05	2.64	3.200e-01	-3.100e-01	275.0			3894.00	67.00	-98.00	4.756	0.072	-0.072	0.5000	0.0600	-0.0600
3153	Kepler-102 f	CONFIRMED	27.453729400	1.0330000e-04	-1.0330000e-04	0.79	3.000e-02	-5.000e-02	460.0			4812.00	101.00	-93.00	4.548	0.042	-0.019	0.7550	0.0310	-0.0420
3157	Kepler-183 c	CONFIRMED	11.637017340	3.1900000e-05	-3.1900000e-05	2.39	9.000e-01	-2.100e-01	791.0			5888.00	159.00	-194.00	4.504	0.038	-0.278	0.9440	0.3570	-0.0810
3158	Kepler-183 b	CONFIRMED	5.687983100	1.2520000e-05	-1.2520000e-05	2.19	8.400e-01	-1.800e-01	1004.0			5888.00	159.00	-194.00	4.504	0.038	-0.278	0.9440	0.3570	-0.0810
3164	Kepler-89 e	CONFIRMED	54.319986050	3.6030000e-05	-3.6030000e-05	5.79	1.210e+00	-8.900e-01	570.0			6098.00	101.00	-127.00	4.247	0.130	-0.137	1.2970	0.2700	-0.1990
3172	Kepler-169 e	CONFIRMED	13.767085390	3.1030000e-05	-3.1030000e-05	2.75	2.640e+00	-3.600e-01	678.0			5173.00	183.00	-149.00	4.422	0.116	-0.527	0.9390	0.9030	-0.1210
3173	Kepler-169 c	CONFIRMED	6.195436930	2.5030000e-05	-2.5030000e-05	1.47	1.410e+00	-1.900e-01	884.0			5173.00	183.00	-149.00	4.422	0.116	-0.527	0.9390	0.9030	-0.1210
3174	Kepler-169 b	CONFIRMED	3.250580530	1.1660000e-05	-1.1660000e-05	1.30	1.240e+00	-1.700e-01	1096.0			5173.00	183.00	-149.00	4.422	0.116	-0.527	0.9390	0.9030	-0.1210
3175	Kepler-169 d	CONFIRMED	8.348188170	3.0470000e-05	-3.0470000e-05	1.91	1.840e+00	-2.400e-01	800.0			5173.00	183.00	-149.00	4.422	0.116	-0.527	0.9390	0.9030	-0.1210
3182	Kepler-148 c	CONFIRMED	4.180049552	2.4900000e-06	-2.4900000e-06	3.55	1.070e+00	-2.600e-01	962.0			5271.00	177.00	-141.00	4.543	0.033	-0.200	0.8380	0.2520	-0.0610
3183	Kepler-148 b	CONFIRMED	1.729366467	2.4120000e-06	-2.4120000e-06	1.87	5.600e-01	-1.400e-01	1291.0			5271.00	177.00	-141.00	4.543	0.033	-0.200	0.8380	0.2520	-0.0610
3188	Kepler-160 c	CONFIRMED	13.699417220	1.5520000e-05	-1.5520000e-05	3.11	1.320e+00	-2.900e-01	733.0			5857.00	161.00	-154.00	4.510	0.051	-0.288	0.8670	0.3680	-0.0820
3189	Kepler-160 b	CONFIRMED	4.309201080	2.6670000e-05	-2.6670000e-05	1.78	7.600e-01	-1.700e-01	1078.0			5857.00	161.00	-154.00	4.510	0.051	-0.288	0.8670	0.3680	-0.0820
3190	Kepler-161 b	CONFIRMED	4.921354681	3.7990000e-06	-3.7990000e-06	2.07	3.300e-01	-1.600e-01	838.0			5079.00	160.00	-130.00	4.609	0.027	-0.101	0.7390	0.1200	-0.0540
3191	Kepler-169 f	CONFIRMED	87.090599400	3.4250000e-04	-3.4250000e-04	3.12	2.990e+00	-4.000e-01	366.0			5173.00	183.00	-149.00	4.422	0.116	-0.527	0.9390	0.9030	-0.1210
3194	Kepler-170 b	CONFIRMED	7.930587745	9.7440000e-06	-9.7440000e-06	2.94	4.200e-01	-1.500e-01	878.0			5655.00	107.00	-126.00	4.481	0.030	-0.125	0.9900	0.1430	-0.0490
3195	Kepler-102 c	CONFIRMED	7.071360760	2.5710000e-05	-2.5710000e-05	0.58	2.000e-02	-3.000e-02	723.0			4812.00	101.00	-93.00	4.548	0.042	-0.019	0.7550	0.0310	-0.0420
3201	Kepler-149 b	CONFIRMED	29.198983800	2.4140000e-05	-2.4140000e-05	3.77	1.610e+00	-3.500e-01	531.0			5529.00	199.00	-165.00	4.526	0.048	-0.268	0.8320	0.3540	-0.0770
3202	Kepler-149 d	CONFIRMED	160.020059700	4.9820000e-04	-4.9820000e-04	3.54	1.510e+00	-3.300e-01	301.0			5529.00	199.00	-165.00	4.526	0.048	-0.268	0.8320	0.3540	-0.0770
3204	Kepler-20 c	CONFIRMED	10.854097835	4.4000000e-06	-4.4000000e-06	3.03	5.300e-01	-2.400e-01	765.0			5465.00	110.00	-96.00	4.449	0.075	-0.130	0.9250	0.1630	-0.0730
3205	Kepler-149 c	CONFIRMED	55.328581300	4.7270000e-04	-4.7270000e-04	1.66	7.100e-01	-1.500e-01	429.0			5529.00	199.00	-165.00	4.526	0.048	-0.268	0.8320	0.3540	-0.0770
3207	Kepler-161 c	CONFIRMED	7.064256441	6.6050000e-06	-6.6050000e-06	1.96	3.100e-01	-1.500e-01	743.0			5079.00	160.00	-130.00	4.609	0.027	-0.101	0.7390	0.1200	-0.0540
3209	Kepler-162 c	CONFIRMED	19.446386980	2.5410000e-05	-2.5410000e-05	3.28	1.250e+00	-4.300e-01	681.0			5815.00	164.00	-151.00	4.421	0.102	-0.256	0.9540	0.3630	-0.1250
3210	Kepler-162 b	CONFIRMED	6.919867340	2.5650000e-05	-2.5650000e-05	1.28	4.900e-01	-1.600e-01	961.0			5815.00	164.00	-151.00	4.421	0.102	-0.256	0.9540	0.3630	-0.1250
3212	Kepler-170 c	CONFIRMED	16.665911620	3.0440000e-05	-3.0440000e-05	2.72	4.000e-01	-1.300e-01	685.0			5655.00	107.00	-126.00	4.481	0.030	-0.125	0.9900	0.1430	-0.0490
3213	Kepler-171 b	CONFIRMED	4.166962173	4.1440000e-06	-4.1440000e-06	2.44	1.070e+00	-1.900e-01	1024.0			5641.00	163.00	-146.00	4.556	0.030	-0.293	0.8310	0.3640	-0.0650
3214	Kepler-171 c	CONFIRMED	11.463473600	1.5710000e-05	-1.5710000e-05	2.64	1.150e+00	-2.100e-01	731.0			5641.00	163.00	-146.00	4.556	0.030	-0.293	0.8310	0.3640	-0.0650
3215	Kepler-171 d	CONFIRMED	39.602755100	3.4120000e-04	-3.4120000e-04	1.84	8.100e-01	-1.400e-01	483.0			5641.00	163.00	-146.00	4.556	0.030	-0.293	0.8310	0.3640	-0.0650
3216	Kepler-172 b	CONFIRMED	2.940304111	4.4260000e-06	-4.4260000e-06	2.21	8.100e-01	-3.000e-01	1253.0			5583.00	164.00	-142.00	4.388	0.118	-0.243	1.0070	0.3700	-0.1380
3227	Kepler-150 c	CONFIRMED	7.381977254	6.1820000e-06	-6.1820000e-06	3.70	1.500e+00	-3.500e-01	922.0			5862.00	161.00	-167.00	4.484	0.053	-0.283	0.9310	0.3770	-0.0890
3234	Kepler-172 c	CONFIRMED	6.389017550	1.4080000e-05	-1.4080000e-05	2.35	8.700e-01	-3.200e-01	968.0			5583.00	164.00	-142.00	4.388	0.118	-0.243	1.0070	0.3700	-0.1380
3235	Kepler-172 d	CONFIRMED	14.626989520	6.2150000e-05	-6.2150000e-05	2.21	8.200e-01	-3.000e-01	735.0			5583.00	164.00	-142.00	4.388	0.118	-0.243	1.0070	0.3700	-0.1380
3236	Kepler-172 e	CONFIRMED	35.118522600	1.8720000e-04	-1.8720000e-04	2.41	8.900e-01	-3.300e-01	549.0			5583.00	164.00	-142.00	4.388	0.118	-0.243	1.0070	0.3700	-0.1380
3237	Kepler-173 c	CONFIRMED	8.005783665	9.2010000e-06	-9.2010000e-06	2.41	9.600e-01	-3.800e-01	956.0			6032.00	176.00	-158.00	4.395	0.146	-0.268	0.9350	0.3730	-0.1480
3238	Kepler-173 b	CONFIRMED	4.263748470	1.3680000e-05	-1.3680000e-05	1.28	5.100e-01	-2.000e-01	1179.0			6032.00	176.00	-158.00	4.395	0.146	-0.268	0.9350	0.3730	-0.1480
3242	Kepler-184 b	CONFIRMED	10.687574790	1.3730000e-05	-1.3730000e-05	2.42	1.040e+00	-2.300e-01	785.0			5783.00	162.00	-144.00	4.508	0.054	-0.283	0.8600	0.3690	-0.0820
3243	Kepler-184 c	CONFIRMED	20.303024570	5.6770000e-05	-5.6770000e-05	2.04	8.700e-01	-2.000e-01	634.0			5783.00	162.00	-144.00	4.508	0.054	-0.283	0.8600	0.3690	-0.0820
3244	Kepler-150 d	CONFIRMED	12.560927960	2.2250000e-05	-2.2250000e-05	2.88	1.170e+00	-2.700e-01	772.0			5862.00	161.00	-167.00	4.484	0.053	-0.283	0.9310	0.3770	-0.0890
3245	Kepler-150 e	CONFIRMED	30.826471300	1.1680000e-04	-1.1680000e-04	2.95	1.190e+00	-2.800e-01	572.0			5862.00	161.00	-167.00	4.484	0.053	-0.283	0.9310	0.3770	-0.0890
3246	Kepler-20 b	CONFIRMED	3.696119675	2.3100000e-06	-2.3100000e-06	2.11	3.700e-01	-1.700e-01	1095.0			5465.00	110.00	-96.00	4.449	0.075	-0.130	0.9250	0.1630	-0.0730
3247	Kepler-150 b	CONFIRMED	3.428041680	1.2680000e-05	-1.2680000e-05	1.34	5.400e-01	-1.300e-01	1189.0			5862.00	161.00	-167.00	4.484	0.053	-0.283	0.9310	0.3770	-0.0890
3254	Kepler-102 b	CONFIRMED	5.286954370	2.5380000e-05	-2.5380000e-05	0.49	2.000e-02	-3.000e-02	797.0			4812.00	101.00	-93.00	4.548	0.042	-0.019	0.7550	0.0310	-0.0420
3259	Kepler-184 d	CONFIRMED	29.022352610	8.8580000e-05	-8.8580000e-05	2.53	1.090e+00	-2.400e-01	563.0			5783.00	162.00	-144.00	4.508	0.054	-0.283	0.8600	0.3690	-0.0820
3262	Kepler-185 c	CONFIRMED	20.729133580	6.6710000e-05	-6.6710000e-05	1.88	4.400e-01	-1.500e-01	550.0			5205.00	175.00	-138.00	4.552	0.038	-0.145	0.7920	0.1860	-0.0650
3263	Kepler-185 b	CONFIRMED	1.632918853	3.4570000e-06	-3.4570000e-06	1.16	2.800e-01	-9.000e-02	1282.0			5205.00	175.00	-138.00	4.552	0.038	-0.145	0.7920	0.1860	-0.0650
3267	Kepler-151 b	CONFIRMED	15.228956980	2.0080000e-05	-2.0080000e-05	2.98	1.160e+00	-2.400e-01	643.0			5460.00	172.00	-143.00	4.553	0.033	-0.251	0.8180	0.3200	-0.0660
3268	Kepler-151 c	CONFIRMED	24.674642110	8.2920000e-05	-8.2920000e-05	2.09	8.200e-01	-1.700e-01	547.0			5460.00	172.00	-143.00	4.553	0.033	-0.251	0.8180	0.3200	-0.0660
3271	Kepler-163 c	CONFIRMED	21.347361200	4.7010000e-05	-4.7010000e-05	2.23	8.600e-01	-1.700e-01	623.0			5772.00	154.00	-165.00	4.528	0.030	-0.282	0.9010	0.3450	-0.0720
3272	Kepler-163 b	CONFIRMED	7.811046730	4.8250000e-05	-4.8250000e-05	1.05	4.000e-01	-9.000e-02	870.0			5772.00	154.00	-165.00	4.528	0.030	-0.282	0.9010	0.3450	-0.0720
3276	Kepler-174 b	CONFIRMED	13.981772280	1.3860000e-05	-1.3860000e-05	1.88	8.000e-02	-9.000e-02	507.0			4590.00	88.00	-91.00	4.655	0.034	-0.018	0.5950	0.0250	-0.0290
